Generation,Fitness,R2,Complexity,Equation
18,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
19,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
20,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
21,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
22,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
23,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
24,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
25,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
26,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
27,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
28,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
29,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
30,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
31,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
32,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
33,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
34,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
35,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
36,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
37,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
38,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
39,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
40,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
41,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
42,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
43,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
44,1.1660183467297994e-07,0.999977110425537,19,1.86235095689167*theta**2*exp(-2.21464477826679*theta)*log((6.19871698751602 - theta)/log(-4.91549156974891*theta))
